idx,class,conversation
3387,일반 대화,"기구 필라테스 배워봤어?
응 나도 시작한 지 6개월 정도 됐어
우리 집 앞에 생겼는데 한번 배워보고 싶어서
필라테스는 속근육을 길려줘서 좋다더라고
근데 유연성 제로라서 걱정되네
필라테스 했을 때는 쌤이 다 알려주더라고
뻣뻣한 나도 할 수있을까?
너무 걱정 마 선생님이 개인에 맞춰서 해 줄 거야
그럼 도전 한번 해봐?
응 나는 그냥보다 기구가가 좋더라"
3388,일반 대화,"결혼 준비하는거 너무 힘들다
많이 준비했어?
예식장 예약하고 이제 드레스랑 메이크업 남았어
아직도 할 게 많네
응 청첩장도 만들어야 돼
준비하면서 남자친구랑 안 싸웠어?
엄청 싸우고 있어... 진짜 안맞는거 같아ㅠㅠ
키키 결혼 준비 할때는 다들 그런다고 하자나
그렇겠지? 우리만 그런거 아니겠지
그럼 그러다 파혼하는 경우도 있자나ㅠㅠ"
3389,기타 괴롭힘 대화,"주문하신 아메리카노 나왔습니다
아가씨 고마워 잘 마실게 근데 아가씨는 애인있어?
아뇨
예쁜 아가씨가 애인도 없어서야 이 오빠가 알바끝나고 술 사줄게
괜찮아요
에이 그러지말고 번호 좀 줘봐
싫어요
나 맨날 와서 여기 단골인거 알잖아 알바끝나고 기다리고 있을게
싫어요
에이 좋으면서"
3390,일반 대화,"너네 학교는 학비 더 비쌀 듯
응 아무래도 예대라 넘 비싸
예체능 계열이 원래 엄청 비싸지 않아 ?
맞지 거의 사백 후반이야
그럼 학교에서 쓰는 제품도 다 개인이 사야 해 ?
ㄴㄴ 다행히 재료는 준다
아 그래 ?  키키
재료 포함 이구나 ?
웅 키키 근데 별고 안 줘 키키
나두 400정도 했음 ... 엄마 미안
엄마 미안 ㅠㅠ 사랑하고 ...
효도 해야지 언제 돈 버냐
그러게 올른 돈 벌고 싶어
키키 그거 시험도 있는 거야 ?
응 자격증 따야 해 !
자격증 같은 거 따야 해 ?
응 근데 안 따고 일해도 되긴 해 !"
3391,기타 괴롭힘 대화,"여기 식당 김치 어디서 가져오는거예요?
 여기서 만들어요.
 만든다고?
 네. 왜 그러세요?
 아니 너무 비려서 못 먹겠어.
 젓갈 넣어서 그래요.
 공장에서 만든게 더 낫겠어
 아이고 참. 다른반찬 드세요.
 여기 다시는 못오겠네. 이보게 소문 좀 내 봐. 여기 안되겠어.
 무슨 말씀을 그렇게 하세요. 기분 나쁘게."
3392,직장 내 괴롭힘 대화,"야 너 이번주말에 뭐하냐
여자친구랑 데이트 하는데요
우리집 이사하는데 와서 좀 도와라
아니 데이트 약속 있다니깐요
너는 직장생활이 우숩냐
아니요 그래도 약속이있어요
하루종일도 아니고 오전에만 와서 도와
안돼요중요한 약속이에요
이런식으로 한다 이거지 앞으로 회사생활 각오해
너무하시네요
앞으로 두고보자"
3393,갈취 대화,"어이 거기 멸치. 이리와바.
네? 왜요.
너 돈 얼마있냐? 내가 오늘 기분이 좀 안좋아서.
돈 한푼도 없어요.정말요.
아 그러셔? 뒤져서 돈 나오면 10원당 한대다?
아니.정말.돈없어요
뭐야 30만원이 나왔네?
그건 안되요.학원비라서.
이게 정신을 맞아야 차리나 맞고 줄래? 그냥 줄래?
그냥 드릴게요."
3394,갈취 대화,"아빠 나 급하게 살 거 생겼는데 빨리 100만원만 보내줘
어떤 걸 사는데 100만원이나 필요하니.?
그건 알 바 없고 빨리 보내주기나 해.
아빠가 요즘 상황이 안좋은 거 알잖아.
아 거짓말 치지마 아빠 돈 벌잖아. 그 정도는 있을 거 아니야
아빠도 주고 싶은데 정말 상황이 여의치 않아서 그래.
아 진짜 짜증나게. 헛소리하지 말고 빨리 보내줘.
아빠가 미안해.
못 보내줘? 그래 그럼 아빠 서랍에 있는 통장 가져간다.
아들. 아빠가 얼른 구해줄게. 조금만 기다려주겠니."
3395,갈취 대화,"용돈이 다떨어졌어 돈좀내놔봐
자기야 나도 없어
몇대 맞아봐야 정신차리지?
제발 부탁이야 그러지말아줘.
니가 피맛을 봐야 돈준다는 말같은데?
무서워자기야
그러니까 돈가져오라고!!!
정말이야 돈구할데가 없어
그럼 넌 돈생길때까지 좀맞자!!!
살려줘제발"
3396,직장 내 괴롭힘 대화,"야 조대리
네 부장님
이번에 작성한 실적보고가 뭐 그따위야?
아 어떤부분 말씀이신지
아 됐고 내일 퇴근전까지 해서 올려놔
제가 내일 백신맞을 예정이라 휴가를 냈습니다만
야 휴가? 이따우로 해놓고 휴가? 야 씨 나 휴가 승인못하니까 백신맞고 일해 안죽어
그래도 후유증이
야 차라리 뒤져 일잘하는 딴놈을 뽑으려니까
부장님"
3397,기타 괴롭힘 대화,"야 뭐하냐?
네? 저 그냥 공부하고 쉬는 시간에 컴퓨터 게임하고 있는데요?
야 형이 왔는데 인사도 안하냐 이 썩을 놈
아 죄송합니다. 왔어요?
됐고 너 이거 하지마
아니 형 뭐하는데 컴퓨터 왜 꺼?
이 새끼가 반말을 해?
아니 솔직히 형이 아빠야 내가 왜 인사까지 해야해
야 새끼야 너 형한테 대들어?
아니 누가봐도 형이 먼저 잘못한 건데
새끼가 정 불만이면 형만큼 공부잘하던가 그런다면 동등한 대우를 해줄게
아버지 이 새끼가 절 따라올수있겠어요? 지나가는 개가 웃겠네"
3398,직장 내 괴롭힘 대화,"오늘 까지 하기로 한것 어찌 됐어요.
아직 못했습니다. 죄송합니다. 
죄송이라.
내일 까지 하도록 하겠습니다. 
아이씨 뭐야 당신 장난해 진짜.
왜 말을 그렇게 하세요 . 
됐고 그 일 주세요 . 뭐 하시는 분인지 모르겠네요 . 
바로 하도록 하겠습니다. 
됐어요 그쪽을 뭘 믿고 일을 맡겨요
죄송합니다."
3399,일반 대화,"아 나도 언니 있으면 좋겠다
너는 니가 언니잖아
그러니까 나도 언니있고 싶다고~ 동생말고
그래도 나는 자매 있는거 자체가 부럽다
맞아 그건 인정해 자매가 좋지
오빠랑은 갈수록 말이 안 통하는듯
왜 그래도 든든하지 않나
오히려 어릴 때는 든든했는데
지금은 별로 안든든해?
어 별로 쓸모가 없어 이제"
3400,일반 대화,"영화 보는 거 좋아해?
영화 보는거 좋아하지 하하
근데 난 별로 안 좋아하는 거 같애
난 영화 보는 거 좋아해~
기적 봐야 되는데 시간이 없다 ㅇ ㅠㅠ
무서운 거는 더더욱 못 봐
백신 안 맞아서 영화관 못 갈 듯 하하
귀칼도 일본에 하고 있다는데 하하
난 영화관 갈 수 있지롱 헤헤
**은 드라마만 좋아하는구나?
빨리 넷플에 나왔음 좋겟다 흏
응응 영화 보면 왜 생각이 안 날까...
난 귀칼은 진짜 별로야
우린 미접종자라 제약이 많군
언제 맞을 꺼요?
키키 영화 보면서 떠들어서 그래
요새 애들은 다 봤어 귀칼"
3401,직장 내 괴롭힘 대화,"자네는 일한지 얼마나 됐어?
저 4년됐습니다
그런데도 아직 이거하나 제대로 못해?
네??
짬이 몇년인데 이거하나 못하냐고
. 죄송합니다
내가 이런것까지 신경써야돼? 그럼 내가 직원처럼 일하지 팀장처럼 일하겠어?
.죄송합니다 수정하겠습니다
그럼 수정도 안하려고 했어? 그냥 놀러왔어?
죄송합니다."
3402,협박 대화,"야 가서 담배나 사와.
내일 갖다주면 안될까? 오늘은 부탁할 사람이 없어서 그래.
내가 니 사정까지 봐줘야 되냐?
야 저 새끼 그냥 도로에서 밀어버리자. 합의금이라도 뜯어내게.
내일 정말 가져올게.
야 쟤 그냥 지금 이 밑으로 밀어버리자. 그것도 보험금 나오지 않냐?
사고로 위장하면 나올껄?
5층에서 떨어진다고 죽진 않겠지.
아 알겠어. 지금 갖다올게.
누구한테 말하거나 튀면 진짜 죽는다. 빨리 갖다와."
3403,협박 대화,"내돈 언제 갚을거야?
금방 갚는다고. 좀 기다려주면 안돼?
원래 돌려주기로한 기간에서 벌써 3개월 지났어
다음달에 월급타면 줄게. 쪼잔하게
뭐? 쪼잔? 고작 100만원 없어서 돈빌리고 일갚는 주제에
말이 심하다 너
더 심한 말해줘. 다음달에도 안주면 니 이빨을 다 뽑아버릴거야
알겠어 갚는다고
명심해. 마지막 경고야.
진짜 갚을게. 마지막으로 양해해줘."
3404,일반 대화,"여행 자금은 항상  모아 둬야해
응 미리 모아야지 하하
맞아 틈틈히 모아야해
언제 떠날 지 모르거든
나중에 목돈 들어가니까
언제든지 떠나고 싶어
여행 통장을 개설 해야 겠어
우리도 열심히 모으자
해외는 못가더라도,
마자 하와이 가고 싶으니까...
언제 떠날지 몰라 우리 하하
국내라도 난 가고싶어
한 천만원은 있어야 하나?
하외이 가보고 싶다 ㅠㅠ
당장 떠나야 해 우린
**이가 천만원이라 했제?
그 정도는 있어야 갈듯
해외 너무 좋을듯해"
3405,기타 괴롭힘 대화,"둘째도 또 딸이니?
아 .네 .
첫째도 딸 둘째도 딸 .너 무슨 애가
아.
딸 낳는 기계니?
죄송합니다 .
죄송하면 아들 좀 낳아 ! 딸 좀 그만 낳고
.노력해볼께요
아휴 말만 노력한다 뭐한다 그래놓고 아들은 무슨 딸만 주구장창 낳기만하고 아휴 
어머님 .
계속 딸만 낳을거면 이 집에서 당장 나가"
3406,기타 괴롭힘 대화,"어유 파리꼬여 어디서 계란썩는 냄새가 나냐 설마 사람한태 나는 냄새는 아닐테고
너 뭐라했냐 
얼래 저 새끼 깝치네
야 야 냅둬라 자기가 뜨끔해서 그런거겠지
너도 싸우고 싶냐?
우쭈쭈 욕먹어서 화났어요?
왜 나한테 지랄이야 이 새끼들아
니가 존나 맘에 안드니까"
3407,갈취 대화,"누구맘대로 여기서 장사하래?
이게 무슨일입니까?
남의 구역에서 장사하려면 자릿세를 내야지.
관청에 신고다하고 적법하게 장사하는 건데 자릿세라뇨?
그거랑 상관없이 여기는 우리 구역인데 우리 구역에 장사하려면 자릿세를 내라고.
못 드립니다.
우리 구역이니까 우리가 마음대로 할거라고. 좋은말로 할 때 자릿세를 내.
못 드립니다.
아 그럼 여기 업장 깽판쳐도 된다 이거지?
아. 아닙니다. 드. 드리겠습니다."
3408,직장 내 괴롭힘 대화,"이번주부터 프로젝트 진행하는 거 알지? 다들 자기 맡은 일 체크하고
 팀장님 제 이름이 없습니다
 아 수빈씨는 이번 프로젝트에서 빠져
 네? 이건 제가 기획한 프로젝트인데요?
 그거랑 무슨 상관이야 기획하면 다 그게 너 프로젝트니?
 팀장님! 부당합니다 제가 기획한 프로젝트를 제가 참여못한다니요?
 뭐가 부당해? 회식도 불참하고 주말에 답장도 안하고 야근도 한 번 안하시는 분이? 회사일에 의욕 없어보이길래 내가 기꺼이 빼준거야
 아니 팀장님 지금 나열하신 것들은 제 당연한 권리입니다
 그래 너 권리 마음껏 챙기고 워라밸인지 뭔지도 마음껏 누리라고 프로젝트에서 빼준거라고
 이건 업무에서 저를 아예 배제시키는 거잖습니까!
 너 같이 개인주의 애들이 팀끼리 하는 프로젝트에 어떻게 참여하냐고 소통이 안되는 데!"
3409,갈취 대화,"야 일로와봐
 응.?
 얼마있냐
어.?나?
 너말고 누가있어 
 나 돈 없는데.
 야 얘 가방 뒤져봐
 내 가방이야 만지지마!
 쳐맞고 열래?
 .
 열어서 나온만큼 다 가져간다"
3410,기타 괴롭힘 대화,"너는 이걸 그림이라고 그렸니?
이리 줘!
진짜 손재주라고는 전혀 없다.
응 점수 빵점이겠다 너.
놀리지마.
어? 울어? 이걸로?
무슨 울보도 아니고.
너는 나이를 어디로 먹었냐?
가서 일러라 일러
괴롭히지 말란 말이야."
3411,기타 괴롭힘 대화,"우와 00아 너 이번에 올라온 사진 정말 예쁘더라.
아 응 고마워!
그래서 그 사진 보고 너가 입은 옷이랑 립스틱 따라 사고 싶은데 어디 제품인지 알려줄 수 있을까 ? 나 정말 너 좋아해서 따라하고 사진 찍고 싶어.
어. 0000 여기 제품이야.
우와 봤는데 너무 비싼 것 같아. 어차피 사진 한 번만 찍을 껀데 둘 다 빌려주면 안될까?
아 그래. 빌려줄게.
그러면 빌려주는 김에 전전 피드에 올린 옷도 같이 빌려줘!
아 그거는 내가 사촌언니 이미 빌려줘서 못 빌려줄 것 같아.
그래? 근데 나 진짜 너무 궁금한데 언니한테 얼른 다시 받아서 빌려주면 안될까? 너 엄청 착하잖아. 믿어도 되는거지?!
알겠어."
3412,기타 괴롭힘 대화,"저기요 그만 따라오세요.
 네? 저 말이에요?
 네. 그쪽 아까부터 계속 저 따라오고 있잖아요.
 아닌데요. 우연히 방향이 같은 것뿐이에요.
 거짓말 마세요. 제가 멈춰 설 때마다 똑같이 멈추던데.
 내 걸음 내가 마음대로 가지도 못해요? 연예인 병이야 뭐야.
 계속 따라오면 신고할 거에요.
 아 글쎄 나도 이쪽으로 가는 길이라니까 그러네. 웃기는 아가씨야.
 30분째 계속 같은 방향으로 오고 있는 거 제가 모를 줄 알아요?
 내가 몰카를 찍었어 뭘 했어? 신고해봐. 아무 일도 없었잖아."
3413,일반 대화,"피부가 칙칙해져서 고민이야
나는 얼굴에 자꾸 뭐가 생기는 것 같아
확실히 추워지니까 건조해지긴 하지
그래서 말인데 저번에 말한 이 화장품 같이 사볼까?
용량이 많아서 고민했던 것 말이야?
후기가 좋던데 한번 사보는 것도 좋을 것 같아
그래 나도 샘플을 한번 구해봤는데 괜찮은 것 같더라구
그럼 한번 써보자
그래 나도 찬성이야
그렇게 부담스러운 성분은 없으니까 효과가 있을거라고 생각해!
피부과에서 인증받았다니 믿을만 하겠지
좋아 그럼 같이 구매해보자"
3414,일반 대화,"엄마는 스키 탈 줄 알아?
약간은 탈줄 알아. 너네 삼촌에게 배웠거든.
그랬구나. 난 아빠에게 조금 배워봤어!
그래? 어디까지 배워봤는대?
A자로 턴하는 것 까지 배워봤어.
그 뒤로는 스노보드로 갈아탔지만. 키키
난 그냥 A자로 가는 것만 배워봤어.
그래? 그럼 내가 가르쳐줄까? 키키
내가 나이가 몇인데, 배워봤자 쓸 곳도 없잖아. 키키
그렇긴 해도, 같이 초보자 코스에서 내려 오면 좋잖아!
난 그냥 너 타는 거 보는 걸로도 만족해. 키키"
3415,직장 내 괴롭힘 대화,"나씨 이번 기획보고서 작성 아직인가요?
그건 제 업무가 아닌데요.
여러 업무 해보면서 실력을 늘리라고 제가 기회를 드리는 거잖아요.
제 업무와 연관이 없을 뿐더러 제가 한다고 제 이름을 넣어주시는 것도 아니잖아요.
아니 남들은 제발 일시켜달라고 경험이라도 쌓게 해달라고 하는데 배가 불렀군요?
그건 인턴때나 그런거고 전 엄연한 이 회사 대리입니다
그러니까 앞으로 더 승진하고 하려면 여러 경험 쌓는게 중요하지 않겠어요?
제가 한 거라고 이름이 올라가는 것도 아니고 일은 제가 하고 팀장님께서 가로채시려는 거 아니고요?
나씨! 지금 상사한테 무슨 말버릇이에요? 인사 점수 걱정되지 않아요?
.하."
3416,갈취 대화,"너잠깐만
저요?
그래 너. 너말고 누구있어?
왜 그러시죠?
형이 돈이좀 필요해
안돼요. 이건 꼭 필요해요
나도 필요해
한번만 봐주세요
죽고싶어? 빨리 안내놔
안되요."
