idx,class,conversation
468,일반 대화,"게임 하면서 불미스러운 일은 없었어요?
저도 보긴 했어요
무슨 일이 였는데요?
제일 많은건 사기구요
어떻게 사기쳐요?
친해지고 아이템 빌려달라하고 잠적하고 돈빌리고  잠적등등이요
그리고 다른 건요?
양다리나 불륜이 많았죠
진짜로 그런 일이 있군요.
사랑과전쟁이 현실판이였어요"
469,일반 대화,"일본 총리 바뀐거 알고 있어?
일본 총리? 몰랐어. 언제 바뀌었대?
바뀐지 얼마 안됐어. 전에는 스가 총리였잖아? 지금은 기시다 총리라고 하더라고.
기시다? 처음 들어보네.
그럴 거야. 일본 안에서도 그렇게 유명하지 않은 사람이었거든.
그래? 그렇구나. 그나저나 총리가 바뀌었다면 일본에 큰 변화가 있겠네
딱히 그럴 것 같지는 않아. 기시다도 아베랑 스가랑 비슷한 성향이라고 하더라고.
그래? 그럼 큰 변화는 없겠구나
쭉 지켜보면 알게 되겠지
기시다의 앞으로의 행보가 궁금하네"
470,일반 대화,"최근에 탈영한 기사 나오더라
나도 봤어
진짜 탈영병 찾아다니는 병사가 있어?
그런가봐 나도 잘 몰랐네
탈영병이 많아?
아니 거의 없는데 관심병사는 많지
군대 얘기는 너무 생소해
접할일이 없으니깐
근데 들으면 너무 재밌어
군대 얘기가 재밌어? 내가 많이 해줄께"
471,일반 대화,"요즘 애들이 게임 많이 하는거 같아
맞아 그래서 매일 싸워
그래서 우리도 시간제한두고 게임하게 해
시간 어떻게 제한을 둬?
좋은 방법 있어?
그러게 그런 방법있으면 나도 알고 싶다
요즘엔 그런 어플도 있어서 아이 핸드폰 사용 조절할수 있어
그 어플 나도 공유해줘
그런 어플도 있구나
어떤 어플이야?
여러가지 있어 모바일펜스, 키위등등
내가 링크걸어줄께
오... 많네...  고마워.
우와 그런 정보를 고마워
그래~ 저녁에 보내줄께"
472,일반 대화,"이전에 다니던 회사가 생각해보면 복지가 참 좋았던거 같아
예를 들면 어떤거?
선물을 많이 해줬어,
응 각종 회사 기념일이나 명절 생일 등 잘 챙겨줬었어
그랬구나 너무 괜찮은데?
오 생일에는 뭐해줬었어?
신세계 상품권 10만원 받았었어!
와 괜찮다 너무 좋은걸?
맞아 근데 왜 그만둔거야?
코로나 터지고 저런게 다 없어졌거든 ㅠㅠ
아이고... 코로나가 다 망쳤네
에휴 진짜 여기저기 타격 안받은 곳이 없구나"
473,일반 대화,"아 우리도 재택근무 하고싶다
요즘은 거의 재택근무 하던데. 진짜 편할 듯
응 저번에 한 번 해봤는데 너무 편하더라고
어떤 점이 편했어?
일단 상사가 옆에 없다는 사실만으로도 편안했어 키키
일 효율도 오를 것 같아 키키
응 일도 더 잘 돼고, 식사메뉴도 내가 고를 수 있지
아 회사에서는 선택권이 없지?
응 주로 메뉴 통일하거나 식단표대로 먹지
그렇구나. 전국민 재택근무 하는 그날까지 힘내자 키키"
474,일반 대화,"DP보니까 군대 내 가혹행위가 참 큰일이 아닐수가 없더라
와 그거보고 난정말 너무 화가났어
오빠는 제대해서 다행이네
내가 입대를 하면 바로 부사관인가?
모르겠네 그건
군대에 가서 다시 바로 잡고싶네
나두 다봤어 마지막회까지
아하 그랬구나! 너무 화나는 드라마였어"
475,일반 대화,"퇴근은 했나
아니 아직 회사
메일 하나 받아야되는데 안오네
오늘도 누가 일시키더나
열심히 살아야지 뭐
집에서 받으면 안되나
그냥 내일 바로 보고서 보자할것같아서
그렇구나 회사 진짜 못됐네
왜자꾸 오빠야만 일시키노
회사생활이 다 그렇지 뭐
집이가?
나는 결혼식왔지
이따가 다시 회사 들어가봐야된다
오늘은 몇시까지 할건데?
글쎄 열시까지는 일해야겠지?
회사생활 다 이렇지 않을듯 ㅠㅠ"
476,일반 대화,"요즘 예능에 펜싱스타들 자주 나오더라
맞아 어제 김정환 선수 나왔던데?
나도 봤는데 넘 멋있더라
응 나도 이번에 올림픽때 보고 알게되었어
금메달 땄을때도 너무 멋있었어
그때 박진감 넘쳤어
내년 올림픽게임도 기대가 돼
그때는 펜싱선수들 제대로 응원해야겠다
내년에는 항저우에서 하지?
내년이면 얼마 안남았네
열심히 응원해보자
응 그때도 김정환 선수 출전했으면 좋겠다"
477,일반 대화,"이번주에 등산 가실래요~?
등산 좋지 아침 일찍 갈거야?
아무래도 그래야겠지? 겨울은 해 빨리 지잖아.
그랭 그러면 아홉 시? 따뜻하게 입어야 되려 나.
오케이 아홉시 산은 더 추워서 진짜 따뜻하게 입어야 돼.
아 패딩 입으면 몸 무거워서 불편한데.
얇은 패딩이라도 입어 꼭 나는 옷 세 겹 입을 거야.
갑자기 등산 고민된다...
한번 말했으면 무조건 하는 게 여자다 알겠어?
오키오키... 등산화 꺼내러 감."
478,일반 대화,"오늘 진짜 날 춥다 출근 잘했어?
아직 10월 인데, 벌써 겨울 같아.
맞아 ㅠㅠ 요즘 아침마다 옷 뭐 입지 고민하다가 지각할뻔해.
날씨가 추우니까 출근길이 더 힘들어.
맞아 ㅠㅠ 이제 눈 오면 빙판길이라 더 힘들걸?
그래도 난 겨울이 좋더라. 눈도 오고 붕어빵도 먹을 수 있어서 키키.
키키 붕어빵은 좋지. 얼른 눈 와서 눈사람도 만들고 썰매 타러 가고 싶네.
스키장도 가야 하는데.
이러니까 추운 것도 나쁘지 않네 키키.
맞아 놀러 다닐 거 생각하면 그렇지 키키 겨울도 꽤 괜찮아.
응 키키 이제 보니 나 겨울 좋아하네 키키."
479,일반 대화,"엄마 나 추가근무 하기로 했어
몇 시까지?
6시부터 9시까지
너무 늦네
힘들어 죽겠어
근데 왜 신청했어
돈 벌려고
돈도 좋은데 건강부터 생각해야지
나도 알아. 근데 돈이 있어야 건강도 챙기지
그건 그래"
480,일반 대화,"나 목도리 도마뱀 키우려고
그건 어디서 가져와?
시켰어?
응응 해외 배송으로 시켰어
아진짜 그런 것도 해외배송이 와?
응응 요즘 시대 많이 좋아졌어
그러니까 주문 했는데 다음달에 온대
정말 신기하다 빨리 보고싶다
키키 징그러울 것 같아
키키 그렇긴 한데 귀여울거같아
징그러워 키키
키키 자세히 보면 귀엽지"
481,일반 대화,"비 오고 나면 엄청 추운 거 알지?
추워질 꺼야 하하
맞아요
완전 덜덜덜 춥습니당
이제 완전 겨울일 껄...
방한 준비를 단디 하자 하하
롱패딩 꺼낼려구용
비 말고 눈 왔으면...
이제 겨울이지
개추울 듯 하하
눈 오면 눈사람 만들고 하하
삼천포에 눈 온 적 있어?
롱패딩 우린 벌써 입고 다님 하하
삼천포에 거의 없어용
진주는 눈 겁나 안 와...
삼천포 눈 더 안 올 듯 하하
눈 온 적이 거의 없어요 하하
나 어렸을 때 오고 안 온 듯...
여기보다 더 안 올 듯 하하
눈 싸움 하고 싶네요 ㅜㅜ"
482,일반 대화,"엄마랑 아빠 지금 집에 계시니?
어디에 갔는지는 모르겠는데 일단 집에는 없어.
아 그래? 전화를 해봐야 하나.
무슨 일로 전화하려고?
지금 떡볶이 집 앞을 지나가고 있는데 먹고 싶어서 다들 저녁 먹었나 물어보려고 했지.
지금 없는 거 보면 저녁 먹고 들어오시지 않을까?
그렇긴 한데 혹시 몰라서.
하긴. 2인분 사왔는데 저녁 안 드셨으면 큰일이지.
그럼 일단 전화해서 물어봐야겠다.
그래 그럼. 그게 제일 확실하지."
483,일반 대화,"니네 집 강아지가 먹는 사료 어때?
괜찮아 지금 먹는 거 먹고 눈물 사라졌어
우리 집 강아지들 사료를 바꿔야할 것 같은데 같은 걸로 사봐야겠다
그런데 한가지 단점이 있어 되게 잘 먹어서 강아지 살쪘어
기호성이 좋은가보네? 우리집 강아지들 입이 짧아서 더 좋은데?
강아지들마다 성향 다른 거 너무 웃기고 귀엽다
입맛 까다로운 것도 너무 웃겨
그니까 우리 집 강아지들은 뭘 줘도 잘 먹어
그래도 걱정 없어서 좋겠다
사료값이 걱정이지"
484,일반 대화,"축구 이야기 하죠!
요즘 손흥민은 골 많이 넣는 것 같아요.
맞아요. 토트넘이 분위기는 안 좋은데 손흥민 때문에 웃고 있네요.
우리나라의 자랑스런 선수죠.
진짜 그런 것 같아요. 축구를 정말 잘해요.
조금 아쉬운 건 잘 하는데 더 좋은 팀으로 갔으면 좋겠어요.
맞아요. 그건 저도 동감해요.
토트넘도 좋긴 한데, 레알 마드리드 정도 갔으면 참 좋을 텐데.
격하게 공감 합니다. 전에 기사 떴을 때 안 될걸 알면서도 기대 했었어요.
아니면 진짜 맨시티나 PSG도 좋은데 말이에요."
485,일반 대화,"취미로 파충류와 같은 반려동물 키우는거 어때?
난 별론데 잘 맞으면 나쁘지 않다고 생각해
교감하는 동물이면 좋겠는데 나는 별로...
그러면 원하는 반려동물이 있어?
반려동물은 강아지나 고양이가 근본이지
강아지 생각만 해도 귀여워
강아지나 고양이 중에 원하는 품종이 있어?
에전에 키웠던 ** 같은 요크셔테리어!
시고르자브종? 똑똑하고 특이한것이 마음에 들어.
요크셔테리어는 한때 광풍이었던 거 같아.
키우고 싶긴 하지만 막상 키워볼 용기는 안 나
4~5키로 정도의 크기가 건강해보이고 좋더라."
486,일반 대화,"부모님은 잘 지내고 계시려나?
잘 지내고 계시지 않을까?
부모님께 연락드린지 너무 오래됐네
나도 요즘 연락 못드렸어
자꾸 생각만 하고 못하게되네
맞아. 어려운 일도 아닌데
생각난 김에 연락 드릴까?
좋아. 자주 찾아뵙지도 못하는데 연락이라도 자주 드려야지
적어도 일주일에 한번씩은 연락 드리자
그래. 분명 좋아하실거야"
487,일반 대화,"햄스터 말고 다른거 키우고 싶진 않아?
왜? 오빠 동물 안좋아하잖아
안좋아하는건 예전에 개도 키웠어
집안에서 안키우고 마당에서 키운거 아냐?
응 마당에서 키웠지
근데 도망갔는건지 잡혀갔는건지 없어졌어 똑똑했는데
똑똑했는데 안돌아온거면... 잡혀갔네
응 그때 가족처럼 생각했는데 많이 아쉬웠어
이사가면 개도 키워 볼가?
아니 키키 애들 키우는 것만으로도 힘들다
응 1층이라서 한번 생각해 봤지 강아지 키우는거
애들은 키우고 싶다할껄?"
488,일반 대화,"** 시험은 이제 끝임?
구니까 시험은 어찌됨
아직 토익이라는 벽이 남았습니다
난 또 시험인디...
오 토익 ㅠ 토나와
일단 조업사 일하면서 스펙 쌓아야죠
와.우. 영어 시험 극혐...
토익 그래도 열심히 하면 올라가니까 하하
그래서 이직을 다시 해야합니다
조업사가 모 하는 거야?
한만큼 올라가잖아 토익은 하하
인생은 시험의 연속
아하 토익 공부중이심?
그니까 정말 안타깝다 ㅠ
조업사는 이제 항공기 인바운드 아웃바운드 도와주는 회사
토익은 진짜 넘 토 나와서 토익인듯
그래도 열심히 해봐 하하
그래도 800만 넘으면 되니까 ㅋ ㅋ"
489,일반 대화,"너는 지하철 역까지 얼마나 걸려?
걸어서 한 15분 정도 걸려
음 엄청 가깝지는 않구나
응 그래도 운동할 겸 괜찮아
역세권은 집값이 너무 비싸
가까울수록 가격이 엄청 오르더라
횡단보도 하나만 끼어있어도 가격 내려가
집값이 참 냉정한 것 같아
그러게 좋은 입지가 최고야
역세권 살면 지각도 덜하겠다"
490,일반 대화,"나 하드 스우 솔플했다.
헐 진짜? 완전 고수 다 됐는데?
대박이지? 나 이제 혼자서도 잘 깨.
장난 아니네 진짜 멋있다.
이제 솔플로 돌고 부자 될 거임.
담엔 나도 데리고 가.
내가 버스 태워준다.
근데 하드스우 솔플 대박이다 진짜.
대박이지? 나만 믿어봐.
다음 주에 기대할게?"
491,일반 대화,"모바일게임 하는 거 있어?
나는 2048인가 그거 해.
그게 무슨 게임이야?
2단위 숫자를 모아서 2048 숫자를 만드는 게임이야.
그럼 너무 단순한 게임 아니야?
아니야! 퍼즐 맞추기여서 은근히 어렵다고.
그걸 하면 왜 재밌어?
하다보면 쾌감이 생겨.
원하는 숫자를 만들었을 때?
응, 2048 이상으로도 만들 수가 있거든."
492,일반 대화,"요즘 올리브영에서 맨날 홍보하는 크림 사봤어
아 엄마들한테 인기 많다는 그거?
응응 그게 얼마나 좋길래 다들 열광하는지
꼭 써봐야 직성이 풀리는구나 키키
내가 써봐야 좋은지 안 좋은지를 아니까
써보고 좋은지 알려줘
근데 새삼 광고 효과가 대박이기는 하네?
그러게 니 지갑까지 열고
큰 돈 들여서 광고하는 보람이 있네 키키 이런
지갑 다 털렸죠?"
493,일반 대화,"아 요새 여드름 때문에 걱정이야.
난 기미,주름이 고민이야
피부과를 가야 하나?
유튜브에서 보니 별로 효과가 없는듯
레이저 맞아도 기미, 주름은 의미 없나 보네. 여드름은?
여드름도 레이저는 효과가 없다고 하더라
그럼 어떻게 해야 돼?
의사 말에 의하면 유전이 많다고 하더라.
해결책이 없는 거야?
약으로 해결 된대"
494,일반 대화,"군대 보직에 대해 아시나요?
네. 군대를 다녀와서 알고 있습니다.
알고 있어요
군대 보직 체계는 복잡하죠? 그렇죠?
군대생활을 해 보면 복잡하다고 느끼지 않습니다.
위로 갈수록 어려운 것 같아요
군대는 상명하복, 복종이 잘 될 것 같은데 그럴까요?
네. 군대는 계급으로 움직이기 집단이기 때문입니다.
군대는 그렇다고 생각해요
군대에 가면 규칙적인 생활을 하게 되겠죠?
매우 규칙적인 생활을 하기 때문에 건강해집니다.
정말 바른 생활을 할 수 있을것 같아요"
495,일반 대화,"언제 날잡아서 백화점에 한번 가야되는데
쓸돈이 잘 없다며?
닥터마틴 하나 살려고
모아 놓나
걸어는 다녀야지 그래도
요즘도 닥터마틴을 신는구나
그거 발 불편한데
샵검색 : #닥터마틴
그래도 닥마가 귀엽기는 1등이지
군대가라 저런거 준다
닥터마틴 1461 3홀 벡스 살거다
귀여운거를 엄청 좋아하네"
496,일반 대화,"** 그럼 제주도 갈 때 할인 받음?
도민은 할인되는디 하하
무슨 할인?
도민 아직 아니야...
제주도민 할인 됨?
전입신고 안 했나보네 ㅎ 아직 하하
집 이사하면 전입신고 해야죠 키키
뭐야 도민 왜 아냐
얼른 도민이 되렴 하하
도민 되면 혜택 은근 많던데
아 전입 신고 해야하군...
도민되면 항공권 할인 되고 하하
실 거주자가 되어야 혜택을 받으니 키키
마자 도민 혜택 많을껄?
좋은 혜택 많더라구 하하
알아보고 뽑아먹어야지요 키키
관광지는 거의 다 있을듯!
제주 특별시 시민이 되어 어서 하하
관광지 가본 곳이 별로 없어서 키키"
