idx,class,conversation
1863,일반 대화,"우리도 청약 통장 빨리 개설 해야행
구니까 연휴 끝남 개설 하쟈
맞쥐?  우리 왜 없앴냥 키키
담에 분양 때 함 넣어보자규 ㅜ
난 뭔가 다시 집 살일 없겠지?  그런 마음
요새 집값 너무 비싸넹 하하
넘 바보 같았네... 엉 후회행
후회는 무슨 후회여 하하
마자 우리 집도 많이 올라서 다행이야
맞아 앞으로 더 올꺼야 하하
엉엉 마자 마자 꼭 만들어야쥐
그렇게 생각해 나는 하하
새 집으로 이사 가고 싶당
정촌은 무궁무진하게 발전할꺼옇 하하
벌써 질린다 이 집 키키
새집만 다니면 재미없쥐 하하"
1864,일반 대화,"영화 OST 듣는 거 없낭
영화 ost는 딱히...? 드라마는 들어도
맞나 하하 난 알라딘 OST 진짜 좋아했는데
아 알라딘 하하 인정 나도 들었다
라라랜드 OST 이런 건 진짜 띵곡임
아 맞음... 뭐야 나 많이 들었네
키키 내가 니 취향 알아줬다
키키 알라딘 진짜 최고
고딩 때 우리 플립 본 거 기억 남?
아니 하하 언제 하하 대체 언제
지구과학 시간에 봤는데 애 둘이 나오는 거
키키 내용 기억도 안 나는데 난
키키 띵작이라서 집에서 다시 봄
아 띵작이야?
다시 볼만해?
응 지금 다시 봐도 띵작
오 하하 다시 한번 봐야겠누"
1865,일반 대화,"오늘도 비 왔나?
아니 오늘은 비 안 왔다 거기는 비 왔나?
여기도 안 온 것 같다 키키
오늘 안 나가 봐서 모르겠네
오늘 집에만 있었나?
엉 나가기 싫어 가지고 집돌이 했다 키키
키키 오늘 날씨 추운지 더운지도 모르겠네
키키 창문 열었을 땐 바람 쫌 차던데?
창문은 열어봤어?
오늘 좀 춥긴 춥더라
엉 키키 이제 슬슬 보일라 틀어야 되는가
보일러는 좀 이르지 않나?
키키 그래도 감기 걸릴까 봐...
너 감기 잘 걸려?
쫌 잘 걸리는 편이지?
그럼 보일러 틀어야 겠네…
엉 살짝이라도 돌려야겠다
어 오늘부터 틀게?"
1866,일반 대화,"보드게임 할 줄 아는 거 있나
나 그거 잘하는데 종 치는 거
종 치는 거? 할리갈리?
아 맞아 할리갈리 하하 개잘해
진짜 나 잘 맞추지 하하
키키 모르는 게 없네 하하 역시
다빈치코드 할 줄 아나
그거 머리 좋아야 하겠던데
나 개잘함 하자 한번
보드게임 카페 가자 그럼
음... 그건 싫어 안 갈래
키키 아 왜 나 루미큐브 잘해
키키 루미큐브 손으로 해 봤음?
해봤지 하하 나 천재임
그거 폰으로 하다가 손으로 하면 답답해 미치겠던데
아 그렇긴 해 쪼맨해가지고"
1867,일반 대화,"와 제주도 가고 싶다
제주도는 고등학교 수학여행이 마지막 ...
오늘 망구 제주도 간다데
요새 여행갈데가 없으니깐 다 제주도로 간다
졸 부럽다
거기서 산다데?
거기서 자리잡을꺼라 하던데
신혼 여행도 제주도 아님 강원도 가드라 키키
어여 코로나가 종식되야지
그렇다데
나도 제주도 가서  살고 싶다
사는 건 너무 힘들지 않을까?
살고 싶진 않고 놀러는 가고 싶네
닌 가고 싶은 여행지 있음?
해외로 나가야지 공치러
키키 일본 가고 싶은 데
어디든 대한민국 떠나보고 싶네
완전히 골프에 빠져 버렸구만
골프선수 될 기세다"
1868,일반 대화,"나 오늘도 너무 더워 ㅜㅜ 비정상이야?
저녁엔 그래도 좀 선선하지 않오?
근데 지금 나 왤케 덥지
오춘기 아니가 ^^
니가 헛소리해서 열 받나 봄 키키
키키 나 왜 또... 맞는 말 했는데 하하
하하 오춘기가 지금 말이가.
키키 아니지 육춘기 쯤 아니가 ㅎ
내가 널 살려둘 필요가 있을까?
키키 미안 미안 살려만 됴 ><
키키  그래 겨울까지는 살려줄게 놀러가야니까 하하
키키 내년은 안 갈 거야 ...?
키키 으휴 못 산다 증말~
매년 가야지 날 좋을 때~
날 좋을 때 나랑 데이트 가자
굳이 그래야 할 필요가 있을까...?"
1869,일반 대화,"회사 그만둔 지 얼마 됐냥...
회사 딱 일 년째 키키
다시 일하러 갈 꺼야...?
일할지 말지 고민이야 임신 때매
다시 갈 때 가기 싫을 듯 키키
맞어... 주사 다시 놓을 수 있을까 키키
간호사 넘 극한이야!
극한 직업이다... 어딜 가든 ㅠ
일단 3교대가 넘 헬임...
교대 안 하면 돈이 작아
내 생각엔 간호사가 진짜 극한이야
응... 돈 벌어야 하는데 참...
건강에  치명적일 듯
규칙적이지 못 하잖아
엉... 그래서 내가 몸이 안 좋은가 싶어
개인 병원 간호사는 어때?
별로야 돈이 작아"
1870,일반 대화,"나 요즘 낚시에 빠졌잖니...
오 낚시해? 요즘?
낚시 완전 사랑이야 키키
키키 남편이 낚시 중독자인데...\
갑오징어 엄청 올라옴...
키키 맞어 이번 명절 때도 낚시해서 잡아 왔어
난 낚싯대 산 지 5일 정도 됐어 키키
키키 역시 지금 타오를 때군
명절에 5일 내내 간 거 같애...
키키 중독되기 시작했네
손맛 좋지?
키키 야구 안 가니까 낚시 감 키키
키키 야구를 가야 하는데 키키
대신할 거 생겼네
아 넘넘 재밌음 남편이 중독이야?
남편 중독자야...
뭘 많이 잡아 오시니?
갑오징어 무늬오징어 문어 두 종류"
1871,일반 대화,"키키 오늘 뭐 먹을래?
오늘 소는 별로니까
그럼 소로 먹는 게 좋을 듯
키키 너다워
닭 싫어?
키키 역시 키키
너다워 키키
오늘 양념으로 가자
그래 키키
그거도 지금 통한 부분
오늘은 내가 새로운 곳 알았음
거기 맛이 괜찮음?
괜찮으면 고
괜찮으니까 말하지 임마
키키 뭐 그런 당연한 소리를
거기 소주는 얼마임?
거기도 5000원?
4000원 없냐
5000원 너무 비싼데
키키 야 거기 4500원
나쁘지 않아
키키 그 정도면 나쁘지 않구만
경제적으로 힘듦
알았어
이딱 8시에 집 앞으로 와
키키 알았어
이따가 도착하면 내가 전화할께"
1872,일반 대화,"** 이번 연휴에 여행 가야 행
응 어디로 가볼까
이제 우리 시간이 없다궁...
좀 멀리 떠나볼래 하하?
추석 끝난 주말에 가자궁 어때
응 그러쟈 어디로
멀리? 멀리는 좀... 무리데스...
그럼 어디로 가야 할까
날씨도 딱 여행 가기 좋구만
키키 별따라기 여행 안 가냐?
가을날씨에는 담양 어때
담양? 담양 좋쥐 담양 갈래?
담양 너무 질리긴 해
아니 난 담양 좋아행
오 그래 그럼 가쟈
이번에 어디론가 가야 행 무조건
메타쉐카이아 가로수길 간쥐 하하 ㅎ"
1873,일반 대화,"동생은 결혼 안 했지?
동생은 23살이야 아직 멀었지 ㅋ
동생 결혼할 때 울 꺼냐...
키키 울지도... 내가 키워서...
키키 뭐야 그렇게 어린 동생이 있었어?
키키 응 8살 차이나
그렇게 어린 줄은 몰랐네
어려서 내가 거의 키움 키키
아직 한참 남았네 키키
시집 근데 안 간대
동생이 니 결혼식 때 울더나? 키키
모른다... 아무것도 안 보이더라 빛이 너무 밝아서 키키
왠데 그런 애들이 꼭 하던데 키키
나만을 비추는 조명 키키 아무것도 보이지 않아
키키 어 마즘 아무 것도 안 보였어 키키
그리고 동생 모쏠임... 진짜루 못할지도"
1874,일반 대화,"얌 기억에  남는 선생님 있뉘...
응 초등학교 때 선생님 하하
난 날 때렸던 선생님이 기억나네
완젼 이쁘신 선생님이었는데
헐랭 예뻐서 기억이 난다고?
잘 계시려나 하하 난 기억 암 함 하하
너 그 이상한 다단계 선생님은 키키
응 지금은 할머니 되었겠다
너한테 다단계 접근 선생님 있었잖아 키키
울 누나 선생님이잖아 하하
*언니 선생님이라서 간지난당...
결혼식 때 제자들 오고 하던디
맞지? 그리고 가정은 진짜 꿀일 듯
뭔가 감동 하하 재밌더라
나두 가정 선생님 하고 싶당
나는 수학 선생님 하고 싶음 하하 간쥐"
1875,일반 대화,"운동 가서는 사람 많나?
퇴근하고 와서 사람은 많아 ㅜㅜ
사람 많으면 건강염려증 생길 듯 ㅠ
어 ㅜㅜ 마스크도 답답하고
맞네 마스크 끼고 해야겠네...
어 ㅜㅜ 근데 어쩔 수 없이 다 끼고 있어야지
벗는 사람은 없제?
아직 그런 사람들 못 봤어 하하
나도 다음 달부터 헬스 갈 생각인데 걱정 되노 키키
집 근처에 다니는 거야?
응 키키 근방에 다닐려구
혼자 다니나? PT하는 거야?
아니 그 헬스장에 요가도 있고 필라테스도 있대 키키
헬스장 좋은 곳 가나 보네?
음... 나름 괜찮던데 가격은 싸다 키키
우리 헬스장은 그런 거는 없는데"
1876,일반 대화,"이제 축구 안 해?
응, 다친 뒤로 잘 안 해 ㅠㅠㅠ
무릎 수술 했다면서
수술하고 재활치료 한다고 못했어
그 뒤로  무섭긴 하겠당
응응 너도 늘 조심해서 다녀 위험해
재활은 얼마나 했어?
나도 그 뒤로 재활만 하고 축구는 안 해
축구 하다가 진짜 많이 다치더라
건강이 최고인 것 같아 다치지 말자 ㅠㅠ
재활은 어떤 식이야 운동이야?
맞아 키키
주변에도 많이 다쳐
마자 건강이 최고야 ㅠ
부모님도 꼭 챙겨
그래서 요즘 다들 축구ㅎ 안 해
엉 남자애들은 거의 축구...
나도 이젠 안 하려구 ㅠㅠ"
1877,일반 대화,"대중 교통 이용해?
으응 매일 이용하지
요즘 버스비 얼마야?
요즘 1500이야 너무 비싸 ㅠㅠ
버스 타고 학교 가는 거니?
빨리 차 사고 싶어
1500원이야?
졸 올랐네
응응 학교갈떄 이용하지
언제 그렇게 올랐데 키키
가격이 너무 올랐어 ㅠㅠ
엄청 충격적 키키 몰랐어
이젠 버스도 못 탈 지경이야 비싸서
헐 한 달에  교통비도 무시 못하는 구먼
차라리 차 사는 게 더 이득이야 ㅠㅠ
키키  택시 비는 얼마래?
택시비는 기본 4천원이래 ㅠㅠ"
1878,일반 대화,"강아지나 고양이 키우니?
둘 다 키워
우리 집엔 강아지 1 있어!
정말!? 우리는 고양이 그리고 푸들!
뭐라고? 그런 집 잘 없는데 키키
키키 고양이는 키울 계획 없었지
우왕 걔네는 몇 살이야 키키
고양이는 다섯 살
고양이한테 간택된 거냥
오빠가 줏어왔어 ㅠ 철부지
강아지는 몇 살이얌
푸들 귀엽겠당
너무 귀여워 ㅠㅠ 8살
진짜 귀여워
키키 그럼 오빠가 주 양육자야?
아니 본가에 두고 튀꼈어 키키
우리 강아지는 7살인딩!
앜 ㅋ 넘 귀엽겠따
무슨 종이야"
1879,일반 대화,"또 기적에  누구 나옴?
윤아랑 박정민 나옴 하하
난 윤아 나와서  별룬뎅
완젼 재밌을 듯 하하
오 박정민은 핵 좋아행
윤아 나와서 망한 영화 없음
걔 연기 신이잖아... 박정민
그거 조정석이랑 나온 거
윤아 뭐 엑시트밖에 더 있뉘...?
엑시트 완젼 천만임
다른 것도 몇몇 있음 하하
그건 재밌었음 천만이라고?
윤아 흥행수표라고 ㄱㄱ
천만 정도는 아니었는데 희안하노
천만영화임 엑시트 하하 완젼쨩
박정민이 흥행 수표지 키키"
1880,일반 대화,"다들 로망인 차가 있냐 키키
난 포드 f150 라이트닝 살 거야
난 포르쉐 타고 싶어 키키
내 로망은 지프였는데
지프 이쁘지 하하
빨간색
버스에 사람이 너무 많아...
지프는 넘 내부가 별루더라
수입차는 수리가 어렵다던데
국산차가 최고지
지금 버스 안이야?
택시에 냄새나는 거 극혐이야
수리할 떈 국산차지
버스 안 탄 지 넘 오래됨 키키
출근긴 만원버스 생각만 해도 토나와 하하
강남 가는 거
나도 버스 지하철 별로야
키키 서울은 사람이 많구나..
서울은 인간이 너무 많아...
요즘 시국에 걱정돼..."
1881,일반 대화,"너 다친 곳은 괜찮냐?
나 병원 가서 치료 받았지
그래 그래
치료할 때 잘해야지
몸 잘 챙겨라
그러니깐
운동도 조금씩 하면서 재활중이야
무리하지 말고 재활 잘 하라고
고마워
또 연락할게
나중에 얼굴이나 한번 보자고
다 나으면 한번 연락할게
매일 말만 하고 안 하던데?
그랬나
잘 기억이 안 나네
그랬던가?
매번 그러던데? 키키
웃기네
그랬나
요즘 잘 기억이 안나
요새 무슨 일 있어
왜 이렇게 까먹어
그러게
왜 이리 까먹는 지 모르겠어
일 있으면 말 하라고
도와줄게
고마워 친구야
일 있으면 말할게"
1882,일반 대화,"넌 어디다가 돈을 젤 많이 쓰니?
나는 집 꾸미는 거 관심 많아서 그쪽에다가?
난 8할은 식비인 거 같애 하하
그래...? 의식주 중요하젴 키키
집꾸...?  니 방을 꾸미는 거야?
엉엉 그리고 접시 사는 재미 쏠쏠함
어머 의외당 갬성적이구나
그냥 좋아만 해
잘하지는 못하곸 키키
여성 여성 하구나? 오매
키키 아니 나 완전 남성적인데!
보통 온라인으로 구매하니?
엉ㅇ어 근데 재난지원금 안 대자너 아까비
마자 재난지원금 아직 남음?
엉 나 십마넌 정도 남음 부럽지?
엉 난 3일 만에 순삭
키키 왜 또 삼일 동안 치킨 먹었니?"
1883,일반 대화,"다음 주 결혼식 가야 하쥐?
응 내 친구 결혼식 하하
다담준가? 아닌가 다음 주였나?
야외 결혼하심 하하 재밌겠당 하하
** 오빤 신행 다녀왔대?
갔다 왔는디 바로 추석이라 소식이 없넹 하하
이제 일상 복귀 했구나?
잘 지내겠지 뭐 하하 풉풉
얼마나 바쁘겠노 키키 전화 해봐
너 친구 결혼식 언제랬지 하하
근데 신혼이라 정신 없을 듯 키키
거기 나도 같이 가야 하냐
나 23일인가...?  같이 갈 꺼임?
가서 너희들은 놀러 갈 꺼 아님 ?
** 가면 갈 꺼이?
나는 그럼 외톨이 될 꺼 아냐"
1884,일반 대화,"취미가 있는 건 넘 중요행!
마자! 취미 있으면 삶의 질 상승
너도 취미를 하나 가지도록 행!
나도 서울 있을 땐 이것저것 마니 했는데 ㅎ
마자 마자 강아지 산책도 취미 아니냔 키키
진주 오니까 나태,
난 강아지 산책 시키는 거 넘 좋아행
나는 나가기까지 넘 귀찮
그 시간엔 행복해
막상 나가면 재밌어!
키키 밤에도? 밤에 걸으면 기분 좋지 않냐
꼬미가 행복해 하는 게 기분 조앜 키키
그건 마즘 나가면 재밌!
마자 밤에도 하면 재밌지
키키 마즘 ㅠㅠ 걔 행복이 곧 내 행복
마자 다들 똑같구나 키키"
1885,일반 대화,"취업할 때 스펙란에 쓸게 없어
하 맞지, 벌써 걱정이다
키키 스펙란이 비워져 있는 게 넘 민망
키키 다들 그러지 않을까
키키 초딩 때 땄던 워드라도 써야할판
대다수의 많은 이들이,
그니까 뭐라도 적은 사람이 되겠지...
다들 어뜨케 회사 들어가는지
키키 참 대단한 사람들 많아
너무 신기하고, 아니 일단 졸업 어찌 햌 키키
졸업할 때도 자격이 있어?
학점이랑 졸작 해야 해!
라떼는 졸업은 다 시켜 줬는디...
졸작이, 후아,
아 졸작! 미대 애들은 그런 거 하더라구
어차피 코로나 땜에 전시회도 안 하면서,"
1886,일반 대화,"아니 내 친구 동생 군대 갈 때 에어팟 사달랬대
군대 가는디 뭔 에어팟
키키 에어팟도 들고 갈 수 있대
키키 군대 세상 좋아졌네
넘 놀랍지 않냐 키키
와 세상 좋아졌어
하긴 요새는 폰도 들고 간단디
자리마다 콘센트 있을 듯;
워 대박 군대에서 에어팟 끼면 상사 말 개무시 아니냐
그니까 폰도 놀랬는데
귀 막고 내 할 일한다
엄청 자유로워졌음
개 핵 자유로워졌네
키키 그니까
아싸들도 이제 군대 갈만할 듯
근데 뭐 그렇게 자유로워도 상관없지
키키 그니까 그게 뭔 상관이여
긍께 그냥 규칙만 잘 지키믄 되제"
